"provincia","seccion","hoja","bloque","ambito","fila","columna","valor","formula_que_lo_reproduce","agrupamiento","min_municipal","max_municipal","dentro_del_rango_municipal","suma_municipal"
"Turística y Agroecológica","08_Educacion","educacion","Año=2023","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población escolar)","Cobertura neta",0.918872049744332,"no verificable con esta hoja",,0.6982,1.0116,TRUE,5.7477
"Turística y Agroecológica","08_Educacion","educacion","Año=2023","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población escolar)","Tasa de deserción",0.0482273700759845,"no verificable con esta hoja",,0.0331,0.0734,TRUE,0.3573
"Turística y Agroecológica","08_Educacion","educacion","Año=2023","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población escolar)","Tasa de repitencia",0.0970888092043982,"no verificable con esta hoja",,0.09,0.1379,TRUE,0.7753
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población escolar)","Cobertura neta",0.802937376992075,"OTRA",,0.6989,0.9933,TRUE,5.6373
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población escolar)","Tasa de deserción",0.0481529652529827,"OTRA",,0.0064,0.0801,TRUE,0.3067
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población escolar)","Tasa de repitencia",0.0816860141078116,"OTRA",,0.0547,0.0964,TRUE,0.5719
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población escolar)","Cobertura neta",0.806890400555684,"no verificable con esta hoja",,0.6989,0.9933,TRUE,5.6373
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población escolar)","Tasa de deserción",0.0392308798332947,"no verificable con esta hoja",,0.0064,0.0801,TRUE,0.3067
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población escolar)","Tasa de repitencia",0.0998673141931003,"no verificable con esta hoja",,0.0547,0.0964,FALSE,0.5719
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población escolar)","Cobertura neta",0.898512061092923,"no verificable con esta hoja",,0.6989,0.9933,TRUE,5.6373
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población escolar)","Tasa de deserción",0.0375749880795594,"no verificable con esta hoja",,0.0064,0.0801,TRUE,0.3067
"Turística y Agroecológica","08_Educacion","educacion","Año=2024","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población escolar)","Tasa de repitencia",0.0927142293723201,"no verificable con esta hoja",,0.0547,0.0964,TRUE,0.5719
"Turística y Agroecológica","09_Salud","bajo_peso","","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por nacimientos)","Nacidos con bajo peso al nacer (%)",0.101936255405227,"OTRA",,0,0.24,TRUE,0.758376560827497
"Turística y Agroecológica","09_Salud","bajo_peso","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por nacimientos)","Nacidos con bajo peso al nacer (%)",0.104536146497445,"no verificable con esta hoja",,0,0.24,TRUE,0.758376560827497
"Turística y Agroecológica","09_Salud","bajo_peso","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por nacimientos)","Nacidos con bajo peso al nacer (%)",0.1127786401623,"no verificable con esta hoja",,0,0.24,TRUE,0.758376560827497
"Turística y Agroecológica","09_Salud","enfermedades_tropicales","","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población)","Tasa de dengue por 100 mil hab.",11.5777270874278,"OTRA",,0,70.8788983394087,TRUE,111.156006980249
"Turística y Agroecológica","09_Salud","enfermedades_tropicales","","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población)","Tasa de malaria por 100 mil hab.",3.04173441288142,"OTRA",,0,7.69112444239348,TRUE,12.9800309609708
"Turística y Agroecológica","09_Salud","enfermedades_tropicales","","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población)","Tasa de leishmaniasis por 100 mil hab. rurales",60.0929957814648,"OTRA",,6.83248357907308,201.087762827445,TRUE,396.61591658116
"Turística y Agroecológica","09_Salud","suicidios","","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población)","Tasa de intento de suicidio por 100 mil hab.",54.830079878045,"OTRA",,31.5878141232627,107.17566602021,TRUE,433.320495660948
"Turística y Agroecológica","09_Salud","suicidios","","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por población)","Tasa de suicidio consumado por 100 mil hab.",14.8327171743477,"OTRA",,0,34.1841385597083,TRUE,107.061614080016
"Turística y Agroecológica","09_Salud","suicidios","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población)","Tasa de intento de suicidio por 100 mil hab.",48.0651649271478,"no verificable con esta hoja",,31.5878141232627,107.17566602021,TRUE,433.320495660948
"Turística y Agroecológica","09_Salud","suicidios","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población)","Tasa de suicidio consumado por 100 mil hab.",12.6654971724468,"no verificable con esta hoja",,0,34.1841385597083,TRUE,107.061614080016
"Turística y Agroecológica","09_Salud","suicidios","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa de intento de suicidio por 100 mil hab.",80.7998708400882,"no verificable con esta hoja",,31.5878141232627,107.17566602021,TRUE,433.320495660948
"Turística y Agroecológica","09_Salud","suicidios","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa de suicidio consumado por 100 mil hab.",8.59683132497479,"no verificable con esta hoja",,0,34.1841385597083,TRUE,107.061614080016
"Turística y Agroecológica","09_Salud","aseguramiento_sgsss","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Afiliados al régimen contributivo",10807,"suma","todas",285,4758,FALSE,10807
"Turística y Agroecológica","09_Salud","aseguramiento_sgsss","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Afiliados al régimen subsidiado",35828,"suma","todas",1780,7227,FALSE,35828
"Turística y Agroecológica","09_Salud","aseguramiento_sgsss","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Afiliados al régimen especial y de excepción",1566,"suma","todas",87,386,FALSE,1566
"Turística y Agroecológica","09_Salud","aseguramiento_sgsss","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","% afiliados régimen contributivo",0.224206966660443,"OTRA",,0.0840378548895899,0.384609166599305,TRUE,1.37623095786018
"Turística y Agroecológica","09_Salud","aseguramiento_sgsss","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","% afiliados régimen subsidiado",0.743304080828199,"OTRA",,0.584188828712311,0.882271293375394,TRUE,5.38908689540981
"Turística y Agroecológica","09_Salud","aseguramiento_sgsss","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","% afiliados régimen especial y de excepción",0.0324889525113587,"OTRA",,0.0212204771610119,0.0433298010125986,TRUE,0.234682146730011
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2020","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",3.69685767097967,"OTRA",,0,44.4444444444444,TRUE,44.4444444444444
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2020","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",6.61000944287063,"no verificable con esta hoja",,0,44.4444444444444,TRUE,44.4444444444444
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2020","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",7.73163562403355,"no verificable con esta hoja",,0,44.4444444444444,TRUE,44.4444444444444
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2021","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",11.965811965812,"OTRA",,0,27.027027027027,TRUE,71.758209822726
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2021","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",15.3643546971027,"no verificable con esta hoja",,0,27.027027027027,TRUE,71.758209822726
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2021","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",9.4518227498541,"no verificable con esta hoja",,0,27.027027027027,TRUE,71.758209822726
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2022","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",7.31261425959781,"OTRA",,0,15.8730158730159,TRUE,29.3865293865294
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2022","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",10.4261106074343,"no verificable con esta hoja",,0,15.8730158730159,TRUE,29.3865293865294
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2022","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",8.91172153491298,"no verificable con esta hoja",,0,15.8730158730159,TRUE,29.3865293865294
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2023","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",8.49256900212314,"OTRA",,0,28.5714285714286,TRUE,46.047304264765
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2023","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",10.275824770146,"no verificable con esta hoja",,0,28.5714285714286,TRUE,46.047304264765
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2023","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",7.81130860599488,"no verificable con esta hoja",,0,28.5714285714286,TRUE,46.047304264765
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2024","provincia","PROMEDIO PONDERADO PROVINCIA TURÍSTICA Y AGROECOLÓGICA (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",9.59232613908873,"OTRA",,0,62.5,TRUE,104.056024994324
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2024","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",16.8721609344581,"no verificable con esta hoja",,0,62.5,TRUE,104.056024994324
"Turística y Agroecológica","09_Salud","mortalidad_infantil","Año=2024","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por nacidos vivos)","Tasa de mortalidad infantil (x 1.000 nacidos vivos)",8.64464932625405,"no verificable con esta hoja",,0,62.5,TRUE,104.056024994324
"Turística y Agroecológica","10_Seguridad","delitos","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Hurtos por 100.000 hab.",139.238232123608,"ponderado_poblacion","todas",28.8267512251369,337.966748432815,TRUE,717.230212020698
"Turística y Agroecológica","10_Seguridad","delitos","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Homicidios por 100.000 hab.",53.898670499461,"ponderado_poblacion","todas",0,90.7852927825692,TRUE,308.599660684383
"Turística y Agroecológica","10_Seguridad","delitos","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Violencia intrafamiliar por 100.000 hab.",70.3677087076297,"ponderado_poblacion","todas",36.3141171130277,161.469371278636,TRUE,511.54190642104
"Turística y Agroecológica","10_Seguridad","delitos","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Delitos sexuales por 100.000 hab.",38.9268175829441,"ponderado_poblacion","todas",0,70.6428499344031,TRUE,253.50364745312
"Turística y Agroecológica","10_Seguridad","delitos","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Hurtos por 100.000 hab.",117.809626729498,"no verificable con esta hoja",,28.8267512251369,337.966748432815,TRUE,717.230212020698
"Turística y Agroecológica","10_Seguridad","delitos","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Homicidios por 100.000 hab.",39.8604000212589,"no verificable con esta hoja",,0,90.7852927825692,TRUE,308.599660684383
"Turística y Agroecológica","10_Seguridad","delitos","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Violencia intrafamiliar por 100.000 hab.",104.522826722412,"no verificable con esta hoja",,36.3141171130277,161.469371278636,TRUE,511.54190642104
"Turística y Agroecológica","10_Seguridad","delitos","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Delitos sexuales por 100.000 hab.",66.4340000354315,"no verificable con esta hoja",,0,70.6428499344031,TRUE,253.50364745312
"Turística y Agroecológica","10_Seguridad","delitos","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Hurtos por 100.000 hab.",506.74242087463,"no verificable con esta hoja",,28.8267512251369,337.966748432815,FALSE,717.230212020698
"Turística y Agroecológica","10_Seguridad","delitos","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Homicidios por 100.000 hab.",25.3306260114209,"no verificable con esta hoja",,0,90.7852927825692,TRUE,308.599660684383
"Turística y Agroecológica","10_Seguridad","delitos","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Violencia intrafamiliar por 100.000 hab.",276.471875355423,"no verificable con esta hoja",,36.3141171130277,161.469371278636,FALSE,511.54190642104
"Turística y Agroecológica","10_Seguridad","delitos","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Delitos sexuales por 100.000 hab.",71.9216577862736,"no verificable con esta hoja",,0,70.6428499344031,FALSE,253.50364745312
"Turística y Agroecológica","10_Seguridad","total_victimas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Víctimas por ocurrencia",30216,"suma","todas",1089,10678,FALSE,30216
"Turística y Agroecológica","10_Seguridad","total_victimas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Víctimas por declaración",16176,"suma","todas",477,6362,FALSE,16176
"Turística y Agroecológica","10_Seguridad","total_victimas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Víctimas por ubicación",16149,"suma","todas",577,5503,FALSE,16149
"Turística y Agroecológica","10_Seguridad","total_victimas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Sujetos de atención",13802,"suma","todas",469,4611,FALSE,13802
"Turística y Agroecológica","10_Seguridad","total_victimas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Eventos",33332,"suma","todas",1123,12701,FALSE,33332
"Turística y Agroecológica","10_Seguridad","srtdaf","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Número de solicitudes",223,"suma","todas",8,83,FALSE,223
"Turística y Agroecológica","10_Seguridad","srtdaf","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Número de predios",193,"suma","todas",7,63,FALSE,193
"Turística y Agroecológica","10_Seguridad","srtdaf","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Número de titulares",201,"suma","todas",7,76,FALSE,201
"Turística y Agroecológica","10_Seguridad","srtdaf","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Número de solicitudes",1505,"no verificable con esta hoja",,8,83,FALSE,223
"Turística y Agroecológica","10_Seguridad","srtdaf","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Número de predios",1299,"no verificable con esta hoja",,7,63,FALSE,193
"Turística y Agroecológica","10_Seguridad","srtdaf","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Número de titulares",1293,"no verificable con esta hoja",,7,76,FALSE,201
"Turística y Agroecológica","10_Seguridad","srtdaf","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Número de solicitudes",27352,"no verificable con esta hoja",,8,83,FALSE,223
"Turística y Agroecológica","10_Seguridad","srtdaf","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Número de predios",24834,"no verificable con esta hoja",,7,63,FALSE,193
"Turística y Agroecológica","10_Seguridad","srtdaf","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Número de titulares",23637,"no verificable con esta hoja",,7,76,FALSE,201
"Turística y Agroecológica","10_Seguridad","tasas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Número de solicitudes",223,"suma","todas",8,83,FALSE,223
"Turística y Agroecológica","10_Seguridad","tasas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Población (2025)",66792,"suma","todas",3469,18345,FALSE,66792
"Turística y Agroecológica","10_Seguridad","tasas","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Tasa de solicitudes (por 1.000 hab.)",3.33872320038328,"ponderado_poblacion","todas",0.634316523945449,16.4747915839619,TRUE,31.6712653655215
"Turística y Agroecológica","10_Seguridad","tasas","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Número de solicitudes",1505,"no verificable con esta hoja",,8,83,FALSE,223
"Turística y Agroecológica","10_Seguridad","tasas","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Población (2025)",225788,"no verificable con esta hoja",,3469,18345,FALSE,66792
"Turística y Agroecológica","10_Seguridad","tasas","","subregión","TOTAL SUBREGIÓN OCCIDENTE","Tasa de solicitudes (por 1.000 hab.)",6.66554467022162,"no verificable con esta hoja",,0.634316523945449,16.4747915839619,TRUE,31.6712653655215
"Turística y Agroecológica","10_Seguridad","tasas","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Número de solicitudes",27352,"no verificable con esta hoja",,8,83,FALSE,223
"Turística y Agroecológica","10_Seguridad","tasas","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Población (2025)",6821720,"no verificable con esta hoja",,3469,18345,FALSE,66792
"Turística y Agroecológica","10_Seguridad","tasas","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Tasa de solicitudes (por 1.000 hab.)",4.00954597960632,"no verificable con esta hoja",,0.634316523945449,16.4747915839619,TRUE,31.6712653655215
"Turística y Agroecológica","10_Seguridad","desaparecidos","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Personas dadas por desaparecidas",143,"suma","todas",6,51,FALSE,143
"Turística y Agroecológica","10_Seguridad","desaparecidos","","provincia","TOTAL PROVINCIA TURÍSTICA Y AGROECOLÓGICA","Proporción dentro de la provincia",1,"suma","todas",0.041958041958042,0.356643356643357,FALSE,1
"Agua, Bosques y Turismo","01_Generalidades","distribucion_territorial","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Área municipal (km²)",3173.681451,"suma","todas",83.326888,717.814571,FALSE,3173.681451
"Agua, Bosques y Turismo","01_Generalidades","distribucion_territorial","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Participación en el área provincial",1,"suma","todas",0.026255592845887,0.22617725883416,FALSE,1
"Agua, Bosques y Turismo","01_Generalidades","distribucion_territorial","","subregión","TOTAL SUBREGIÓN ORIENTE","Área municipal (km²)",6982.882166,"no verificable con esta hoja",,83.326888,717.814571,FALSE,3173.681451
"Agua, Bosques y Turismo","01_Generalidades","distribucion_territorial","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Área municipal (km²)",62804.710218,"no verificable con esta hoja",,83.326888,717.814571,FALSE,3173.681451
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Población total",224539,"suma","todas",5112,74390,FALSE,224539
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Participación en el total provincial (%)",1,"suma","todas",0.0227666463287001,0.331301021203444,FALSE,1
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Población urbana",125734,"suma","todas",2228,52542,FALSE,125734
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Porcentaje de población urbana",0.559965084016585,"ponderado_poblacion","todas",0.283540523086858,0.70630461083479,TRUE,6.25086745374674
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Participación urbana en el total provincial (%)",1,"suma","todas",0.0177199484626275,0.417882195746576,FALSE,1
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Población rural",98805,"suma","todas",2319,21848,FALSE,98805
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Porcentaje de población rural",0.440034915983415,"ponderado_poblacion","todas",0.29369538916521,0.716459476913142,TRUE,5.74913254625326
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Participación rural en el total provincial (%)",1,"suma","todas",0.0234704721420981,0.221122412833359,FALSE,1
"Agua, Bosques y Turismo","02_Demografia","poblacion","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Densidad poblacional (hab/km²)",70.750326857552,"OTRA",,17.0006615665168,647.594865835868,TRUE,1383.3002804727
"Agua, Bosques y Turismo","02_Demografia","poblacion","","subregión","TOTAL SUBREGIÓN ORIENTE","Población total",754368,"no verificable con esta hoja",,5112,74390,FALSE,224539
"Agua, Bosques y Turismo","02_Demografia","poblacion","","subregión","TOTAL SUBREGIÓN ORIENTE","Población urbana",442784,"no verificable con esta hoja",,2228,52542,FALSE,125734
"Agua, Bosques y Turismo","02_Demografia","poblacion","","subregión","TOTAL SUBREGIÓN ORIENTE","Porcentaje de población urbana",0.58696021040129,"no verificable con esta hoja",,0.283540523086858,0.70630461083479,TRUE,6.25086745374674
"Agua, Bosques y Turismo","02_Demografia","poblacion","","subregión","TOTAL SUBREGIÓN ORIENTE","Población rural",311584,"no verificable con esta hoja",,2319,21848,FALSE,98805
"Agua, Bosques y Turismo","02_Demografia","poblacion","","subregión","TOTAL SUBREGIÓN ORIENTE","Porcentaje de población rural",0.41303978959871,"no verificable con esta hoja",,0.29369538916521,0.716459476913142,TRUE,5.74913254625326
"Agua, Bosques y Turismo","02_Demografia","poblacion","","subregión","TOTAL SUBREGIÓN ORIENTE","Densidad poblacional (hab/km²)",108.031036764884,"no verificable con esta hoja",,17.0006615665168,647.594865835868,TRUE,1383.3002804727
"Agua, Bosques y Turismo","02_Demografia","poblacion","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Población total",6928372,"no verificable con esta hoja",,5112,74390,FALSE,224539
"Agua, Bosques y Turismo","02_Demografia","poblacion","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Población urbana",5450720,"no verificable con esta hoja",,2228,52542,FALSE,125734
"Agua, Bosques y Turismo","02_Demografia","poblacion","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Porcentaje de población urbana",0.786724500358814,"no verificable con esta hoja",,0.283540523086858,0.70630461083479,FALSE,6.25086745374674
"Agua, Bosques y Turismo","02_Demografia","poblacion","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Población rural",1477652,"no verificable con esta hoja",,2319,21848,FALSE,98805
"Agua, Bosques y Turismo","02_Demografia","poblacion","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Porcentaje de población rural",0.213275499641186,"no verificable con esta hoja",,0.29369538916521,0.716459476913142,FALSE,5.74913254625326
"Agua, Bosques y Turismo","02_Demografia","poblacion","","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Densidad poblacional (hab/km²)",110.316120812453,"no verificable con esta hoja",,17.0006615665168,647.594865835868,TRUE,1383.3002804727
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Población masculina",107683,"suma","todas",2467,34296,FALSE,107683
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Población femenina",109651,"suma","todas",2465,36096,FALSE,109651
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","0 a 9",31543,"suma","todas",652,9685,FALSE,31543
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","10 a 19",30921,"suma","todas",667,9973,FALSE,30921
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","20 a 29",31460,"suma","todas",586,11504,FALSE,31460
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","30 a 39",32713,"suma","todas",658,11614,FALSE,32713
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","40 a 49",28492,"suma","todas",605,9633,FALSE,28492
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","50 a 59",23520,"suma","todas",536,7449,FALSE,23520
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","60 a 69",21064,"suma","todas",516,6087,FALSE,21064
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","70 a 79",12270,"suma","todas",345,3248,FALSE,12270
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","80 o más",5351,"suma","todas",172,1199,FALSE,5351
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 0 a 9",16235,"suma","todas",359,5049,FALSE,16235
